family,checkpoint_path,corpus_trained_on,seed,step,n_params,d_model,d_state,n_layers,K,d_head,anchor_random,anchor_collapse,archived4_gram_deviation_mean,archived4_gram_deviation_std,archived4_span_frac,archived4_effective_rank_mean,archived4_stable_rank_mean,archived4_n_scored,all7_gram_deviation_mean,all7_span_frac,all7_n_scored
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step1000.pt,openr1-mix-ext,0,1000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.892361640930176,3.7292214499825773,0.2511683300257902,34.20107364654541,3.8525746762752533,2048,22.12353801727295,0.2553291137046749,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step2000.pt,openr1-mix-ext,0,2000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.91157865524292,4.696154385567065,0.23351589553428068,35.21401643753052,4.2847625613212585,2048,21.033707073756627,0.23571400045537513,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step3000.pt,openr1-mix-ext,0,3000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.778817892074585,5.382888491434721,0.2311264263967939,35.413506507873535,4.4392949640750885,2048,20.848216329302108,0.23237548086128745,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step4000.pt,openr1-mix-ext,0,4000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.316476821899414,4.934614207217924,0.22280506930444718,35.67479991912842,4.522640824317932,2048,20.414388792855398,0.22456731913795544,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step5000.pt,openr1-mix-ext,0,5000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.015379667282104,4.723703109668953,0.21738582990589914,35.827229022979736,4.587935090065002,2048,20.131392887660436,0.2194738716060134,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step6000.pt,openr1-mix-ext,0,6000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,19.97543215751648,4.773466621334559,0.21666684231177555,35.84262561798096,4.605332285165787,2048,20.08688599722726,0.2186728228732584,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s0_step6103.pt,openr1-mix-ext,0,6103,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,19.94384789466858,4.736379600736492,0.21609837901355214,35.82966184616089,4.613581746816635,2048,20.055173056466238,0.21810204359029114,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step1000.pt,openr1-mix-ext,1,1000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,27.00318145751953,6.589179733539005,0.34315444043637644,32.80279850959778,3.1142249703407288,2048,27.505021776471818,0.3521867171834042,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step2000.pt,openr1-mix-ext,1,2000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,24.37801504135132,6.090893245431899,0.29590588610073165,34.25090312957764,3.511405438184738,2048,24.785936628069198,0.3032477845556322,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step3000.pt,openr1-mix-ext,1,3000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,23.052454233169556,5.705963122593254,0.27204803408615524,34.99616289138794,3.721104085445404,2048,23.49429702758789,0.2800004568930719,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step4000.pt,openr1-mix-ext,1,4000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,22.2170569896698,5.595448731829156,0.25701229699602446,35.397305965423584,3.872949481010437,2048,22.71956947871617,0.2660566716675943,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step5000.pt,openr1-mix-ext,1,5000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,22.02011752128601,5.64560746498119,0.2534677197397199,35.514180421829224,3.9139394760131836,2048,22.54198224203927,0.26286040184265386,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step6000.pt,openr1-mix-ext,1,6000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.774482011795044,5.614561454849947,0.24904669612557195,35.6415638923645,3.9574599862098694,2048,22.30507183074951,0.25859641523534277,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s1_step6103.pt,openr1-mix-ext,1,6103,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.840110778808594,5.644392906175272,0.2502279029035968,35.60942602157593,3.9446965157985687,2048,22.361810547964915,0.25961761615684464,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step1000.pt,openr1-mix-ext,2,1000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,24.864717960357666,4.843291353510461,0.30466571525760244,33.687246799468994,3.289852201938629,2048,25.218001229422434,0.3110242164297473,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step2000.pt,openr1-mix-ext,2,2000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.680219888687134,4.218689758464921,0.24735013737865708,35.70225381851196,3.872623175382614,2048,22.040036610194615,0.25382622964172774,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step3000.pt,openr1-mix-ext,2,3000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.338614225387573,4.6643657484647205,0.24120181335456253,36.0841760635376,3.997724175453186,2048,21.68441867828369,0.24742570848804468,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step4000.pt,openr1-mix-ext,2,4000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.249852180480957,3.851054633775126,0.22160593847191595,36.68485116958618,4.175692290067673,2048,20.588911056518555,0.22770842463385174,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step5000.pt,openr1-mix-ext,2,5000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.319202184677124,4.0057735990297765,0.22285412122378223,36.69162368774414,4.155067414045334,2048,20.669435092381068,0.2291577210519161,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step6000.pt,openr1-mix-ext,2,6000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.105976581573486,3.892298280497764,0.21901642109477554,36.82061243057251,4.195251792669296,2048,20.463661875043595,0.22545415125904125,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_openr1-mix-ext_dm256_ds64_L2_s2_step6103.pt,openr1-mix-ext,2,6103,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.163880825042725,3.940775349396444,0.22005859951705403,36.83694791793823,4.181035876274109,2048,20.509597097124374,0.22628090754505667,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step1000.pt,wikitext-mix-ext,0,1000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,25.144131660461426,6.5877451279122505,0.3096946891581394,31.76696276664734,3.3996403366327286,2048,25.61682333265032,0.3182023395759835,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step2000.pt,wikitext-mix-ext,0,2000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,26.636641025543213,8.378525249111346,0.336557332759781,30.947199821472168,3.50734306871891,2048,27.04296820504325,0.3438705345821171,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step3000.pt,wikitext-mix-ext,0,3000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,26.22866129875183,8.513960885522222,0.3292143878819166,30.999435424804688,3.6907948404550552,2048,26.58935914720808,0.3357063389394084,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step4000.pt,wikitext-mix-ext,0,4000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,25.86813473701477,8.245083023842907,0.3227255196955939,31.014015436172485,3.7264593988656998,2048,26.2092650277274,0.32886528781734076,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step5000.pt,wikitext-mix-ext,0,5000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,25.635040044784546,8.133912107557029,0.3185302095760679,31.066972970962524,3.757855325937271,2048,25.958441598074778,0.32435089041700643,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step6000.pt,wikitext-mix-ext,0,6000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,25.655720710754395,8.173888199742189,0.3189024265767715,31.04285955429077,3.757701486349106,2048,25.982819284711564,0.3247896475352377,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s0_step6103.pt,wikitext-mix-ext,0,6103,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,25.50408935546875,8.057298189168039,0.3161733187057137,31.121806144714355,3.771708369255066,2048,25.82965510232108,0.32203295136947063,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step1000.pt,wikitext-mix-ext,1,1000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,27.991605281829834,9.564674317156406,0.36094439709662446,32.165284156799316,3.227338522672653,2048,28.474820273263113,0.3696414494579215,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step2000.pt,wikitext-mix-ext,1,2000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,25.58851909637451,7.144442359736577,0.3176929112070352,33.13572072982788,3.4629851579666138,2048,26.018897192818777,0.32543898884595285,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step3000.pt,wikitext-mix-ext,1,3000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,23.86332106590271,5.910234156033656,0.28664226528209086,33.66287016868591,3.695880800485611,2048,24.27990504673549,0.294140072176355,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step4000.pt,wikitext-mix-ext,1,4000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,22.993905544281006,5.3204949463682265,0.27099425673657707,33.8614399433136,3.804198294878006,2048,23.423601422991073,0.2787280556104288,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step5000.pt,wikitext-mix-ext,1,5000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,22.308109760284424,4.895152614271203,0.258651092827519,34.06638216972351,3.916452795267105,2048,22.762820380074636,0.2668351147218384,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step6000.pt,wikitext-mix-ext,1,6000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,22.231846809387207,4.87138030313712,0.2572784887300907,34.075963497161865,3.9256353676319122,2048,22.677224567958287,0.26529453491144067,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s1_step6103.pt,wikitext-mix-ext,1,6103,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,22.409078121185303,5.000594441562746,0.2604683525093527,34.01735472679138,3.9005026817321777,2048,22.858355113438197,0.268554578300402,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step1000.pt,wikitext-mix-ext,2,1000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.592013597488403,4.643879919676025,0.2457625733610844,34.686599254608154,4.006380319595337,2048,22.144504955836705,0.25570648312776384,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step2000.pt,wikitext-mix-ext,2,2000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.69038462638855,5.474794997077159,0.24753308546097103,34.84543228149414,4.143072068691254,2048,22.36167894090925,0.2596152474524904,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step3000.pt,wikitext-mix-ext,2,3000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,21.310872554779053,5.0036452427990135,0.24070251021589847,34.95659685134888,4.212794363498688,2048,21.901609012058803,0.25133476706175933,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step4000.pt,wikitext-mix-ext,2,4000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.9482262134552,4.924221429903129,0.23417548958317494,35.075278759002686,4.281519532203674,2048,21.549370084490096,0.24499506226976692,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step5000.pt,wikitext-mix-ext,2,5000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.951894760131836,4.900033465221767,0.23424151721704847,35.11744236946106,4.269183993339539,2048,21.517074584960938,0.24441379791452367,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step6000.pt,wikitext-mix-ext,2,6000,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.60862636566162,4.527069166573113,0.22806326684482667,35.193092346191406,4.320473074913025,2048,21.16648551395961,0.23810378774958027,3584
mixcontrol,/data/lm_rd_trackc_ckpts/mixcontrol/lmC_wikitext-mix-ext_dm256_ds64_L2_s2_step6103.pt,wikitext-mix-ext,2,6103,14048896,256,64,2,64,64,7.937253933193772,63.49803146555018,20.574315547943115,4.514257579454064,0.22744573017161282,35.196171283721924,4.3293516635894775,2048,21.123247282845632,0.2373255727383019,3584
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step1000.pt,openr1-mix,0,1000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.59327240784963,11.301664295137348,0.38977169572625664,32.21424877643585,2.8888263727227845,12288,29.62372895649501,0.39031986207665814,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step3000.pt,openr1-mix,0,3000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.973416527112324,13.148165026929487,0.37861533852127827,33.812278389930725,3.4580555061499276,12288,28.922858056567964,0.37770537158435197,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step5000.pt,openr1-mix,0,5000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.758424123128254,13.848663895842302,0.3747458389654294,34.286332408587135,3.550214596092701,12288,28.750848736081803,0.3746094948143412,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step7000.pt,openr1-mix,0,7000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.669489085674286,14.10211117962261,0.37314515874812726,34.30431334177653,3.5897459785143533,12288,28.678636244365148,0.3733097921297522,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step9000.pt,openr1-mix,0,9000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.004446625709534,14.303478875869981,0.37917382780050296,34.112605015436806,3.5276851505041122,12288,28.976102374848864,0.3786636792367223,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step11000.pt,openr1-mix,0,11000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.492705861727398,13.99406952584349,0.3699633597921293,34.207511027654014,3.628891165057818,12288,28.486745686758134,0.3698560867258769,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step13000.pt,openr1-mix,0,13000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.70258617401123,14.111042932586486,0.3737408503458136,33.98999468485514,3.5392710665861764,12288,28.7056021576836,0.3737951329495913,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step15000.pt,openr1-mix,0,15000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.69950036207835,14.37183799114481,0.37368531095147944,34.009965896606445,3.6535513401031494,12288,28.687693005516415,0.3734727985085955,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step17000.pt,openr1-mix,0,17000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.47769323984782,14.284433178361494,0.36969315799607205,34.06204617023468,3.6380436991651854,12288,28.489892982301257,0.36991273272117975,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step19000.pt,openr1-mix,0,19000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.57274107138316,14.32408394800593,0.3714038581654494,33.92085047562917,3.64305379986763,12288,28.58530779111953,0.3716300378608119,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step21000.pt,openr1-mix,0,21000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.682649393876392,14.534520097465304,0.3733820220316629,33.802331368128456,3.67044685035944,12288,28.707643940335227,0.37383188158311137,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step23000.pt,openr1-mix,0,23000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.481453200181324,14.200791599493781,0.3697608309211191,33.90415753920873,3.620612626274427,12288,28.5340488865262,0.3707074642959715,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step25000.pt,openr1-mix,0,25000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.514518439769745,14.371928089634503,0.37035594929521254,33.852639158566795,3.676508223017057,12288,28.54930693762643,0.37098208340279276,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step27000.pt,openr1-mix,0,27000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.51668433348338,14.246801771767975,0.3703949317178824,33.78057086467743,3.6227296044429145,12288,28.542396897361392,0.3708577143681619,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step29000.pt,openr1-mix,0,29000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.373955090840656,14.369639243398195,0.3678260468141461,33.80552260080973,3.710719774166743,12288,28.41407448904855,0.36854812810943627,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step31000.pt,openr1-mix,0,31000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.227383931477863,14.186620386255198,0.36518801390905514,33.893252869447075,3.679818734526634,12288,28.250189872015092,0.3655984822565139,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step33000.pt,openr1-mix,0,33000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.152780890464783,14.276062071507557,0.3638452853813697,33.902790665626526,3.7149513935049376,12288,28.199179819652013,0.3646803876108194,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step35000.pt,openr1-mix,0,35000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.195589502652485,14.3209462998875,0.36461576797878786,33.86570475498835,3.754463106393814,12288,28.24886060896374,0.36557455777038556,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step37000.pt,openr1-mix,0,37000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.099918484687805,14.216171821091942,0.36289385150796516,33.89152673880259,3.7806395118435225,12288,28.154889640353975,0.3638832393118734,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step39000.pt,openr1-mix,0,39000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.81090333064397,14.163969351482766,0.35769206767987666,33.988625486691795,3.7885002344846725,12288,27.874658527828398,0.3588395533706105,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step41000.pt,openr1-mix,0,41000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.9500190615654,14.203430406061736,0.3601959154858296,33.91819683710734,3.7979090188940368,12288,27.99540068989708,0.3610127080209098,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step43000.pt,openr1-mix,0,43000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.839592854181927,14.18093951296309,0.3582084305677295,33.92179278532664,3.782072365283966,12288,27.908570823215303,0.3594499173160603,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step45000.pt,openr1-mix,0,45000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.05500094095866,14.221565344039446,0.36208541171061015,33.82480186223984,3.7756084129214287,12288,28.106030748004006,0.3630038619071652,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step47000.pt,openr1-mix,0,47000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.00864855448405,14.149490251711645,0.36125114717124845,33.853847881158195,3.755375144382318,12288,28.051030488241288,0.3620139502787564,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step49000.pt,openr1-mix,0,49000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.87813546260198,14.158780457233904,0.3589021323143907,33.89110412200292,3.807613921662172,12288,27.926293895358132,0.3597689026314207,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step51000.pt,openr1-mix,0,51000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.836018085479736,14.23460857811046,0.358144090778746,33.86298797527949,3.8392181396484375,12288,27.901659420558385,0.35932552376068044,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step53000.pt,openr1-mix,0,53000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.720280190308888,14.17976122862077,0.35606100446658184,33.922861218452454,3.854497365653515,12288,27.77748680114746,0.3570906266817364,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step55000.pt,openr1-mix,0,55000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.834594130516052,14.130583643702732,0.3581184619983918,33.888268768787384,3.820196027557055,12288,27.89526388758705,0.35921041498691264,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step57000.pt,openr1-mix,0,57000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.757804334163666,14.176908339723386,0.3567363755740673,33.91418991486231,3.8450899148980775,12288,27.813288223175775,0.3577349917107798,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step59000.pt,openr1-mix,0,59000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.677525877952576,14.164241882398525,0.3552914991742664,33.95812179644903,3.8533818448583284,12288,27.727705785206386,0.3561946526124015,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step61000.pt,openr1-mix,0,61000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.65597120920817,14.144021365828538,0.3549035516022251,33.953773061434426,3.859460234642029,12288,27.71343757992699,0.35593784905577225,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step63000.pt,openr1-mix,0,63000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.736907521883648,14.164604687284834,0.3563602683054487,33.901169975598656,3.836649845043818,12288,27.79313546135312,0.35737227609163796,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step65000.pt,openr1-mix,0,65000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.740362465381622,14.176983611521706,0.35642245144347195,33.88731531302134,3.855083634455999,12288,27.796235447838193,0.35742807060393156,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step67000.pt,openr1-mix,0,67000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.634586056073505,14.114340012141684,0.35451865502437907,33.956564247608185,3.846326008439064,12288,27.687851780936832,0.3554773479590182,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s0_step67547.pt,openr1-mix,0,67547,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,27.63577091693878,14.127541543497582,0.3545399805154521,33.94543735186259,3.86289095133543,12288,27.691899322328112,0.3555501968565867,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step1000.pt,openr1-mix,1,1000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.06563325723012,10.164441658170077,0.3622767754161535,32.761667688687645,2.9205609833200774,12288,28.092476867494128,0.36275991498792015,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step3000.pt,openr1-mix,1,3000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.269925713539124,11.834767279183886,0.32995707753854103,34.82556335131327,3.5303520361582437,12288,26.260576486587524,0.32978880727007415,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step5000.pt,openr1-mix,1,5000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.548753043015797,12.477220158654962,0.33497549775978963,34.87968818346659,3.613966298600038,12288,26.517000039418537,0.33440399741354687,21504
